Exchange,Sector,Ticker,Year,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Fixed assets (Bn. VND),Long-term investments (Bn. VND),Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Undistributed earnings (Bn. VND),Budget sources and other funds,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),"Inventories, Net (Bn. VND)",Investment and development funds (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),symbol_x,Short-term investments (Bn. VND),Long-term loans receivables (Bn. VND),Investment in properties,Other Reserves,MINORITY INTERESTS,Short-term loans receivables (Bn. VND),Other current assets (Bn. VND),Convertible bonds (Bn. VND),Good will (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Goodwill,Revenue YoY (%),Revenue (Bn. VND),Attribute to parent company (Bn. VND),Attribute to parent company YoY (%),Financial Income,Sales,Sales deductions,Net Sales,Cost of Sales,Gross Profit,Financial Expenses,Selling Expenses,General & Admin Expenses,Operating Profit/Loss,Other income,Other Income/Expenses,Net other income/expenses,Profit before tax,Business income tax - current,Business income tax - deferred,Net Profit For the Year,Attributable to parent company,symbol_y,Interest Expenses,Gain/(loss) from joint ventures,Net income from associated companies,Minority Interest,Net cash inflows/outflows from operating activities,Purchase of fixed assets,Proceeds from disposal of fixed assets,Gain on Dividend,Net Cash Flows from Investing Activities,Proceeds from borrowings,Repayment of borrowings,Dividends paid,Cash flows from financial activities,Net increase/decrease in cash and cash equivalents,Cash and cash equivalents,Foreign exchange differences Adjustment,Cash and Cash Equivalents at the end of period,symbol,Net Profit/Loss before tax,Depreciation and Amortisation,Provision for credit losses,Unrealized foreign exchange gain/loss,Profit/Loss from disposal of fixed assets,Profit/Loss from investing activities,Interest Expense,Operating profit before changes in working capital,Increase/Decrease in receivables,Increase/Decrease in inventories,Increase/Decrease in payables,Increase/Decrease in prepaid expenses,Interest paid,Business Income Tax paid,Other receipts from operating activities,Other payments on operating activities,"Loans granted, purchases of debt instruments (Bn. VND)","Collection of loans, proceeds from sales of debts instruments (Bn. VND)",Investment in other entities,Proceeds from divestment in other entities,Increase in charter captial,Finance lease principal payments,Payments for share repurchases,Interest income and dividends,Sentiment Score,Positive Ratio,Negative Ratio,Neutral Ratio,News Volume,Sentiment Change,News Shock
HSX,Travel and Leisure,VPL,2016,18158240281833,1813902878751,8984809024723,5964440901434,1391026904167,11401998453835,7037741733244,752405267344,784501475755,29560238735668,26426550865564,20589210132125,5837340733439,3133687870104,3133687870104,-516816371160,0,29560238735668,622239766942,5964440901434,10994494000,2017530620000,2017530620000,2932109286996,9941302106809,555100000000,650869013960,144640360166,VPL,4060572758,0,0,,410022837212,6150168368680,0,,98011176569,1342312500,1342312500,,11.5210520566424,8327571877543,-9615761325,-1.08045979520673,696107643686,8327571877543,-29000000000,8298571877543,-6249899185433,2048672692110,-604708622289,-711775211691,-980432905774,450388152056,85249367359,-20335901536,64913465823,515301617879,-487266227149,17329918128,45365308858,-9615761325,VPL,-593426206504,2524556014,0,54981070183,3637309690766,-2808980789130,1301150087,450941926722,-3952589516391,7947285934751,-5175261762479,-1710110783337,1346379778935,1031099953310,782802925441,0,1813902878751,VPL,515301617879,378979515100,1035254319,2448269404,0,-682008916940,593426206504,809181946266,-1049050990683,-3280566343625,9148462342930,-963161606441,-520857849334,-506697808347,0,0,-15876209885883,15757153972838,-3439820744042,1963024853017,284466390000,,0,,0.18,0.303,0.18,0.517,693,0.561,0.127
HSX,Travel and Leisure,VPL,2010,1715237219976,23618277299,452088730198,16517069989,54933142490,6050418370890,2865405067519,3092175342524,72725513486,7765655590866,5274137272837,1286498749924,3987638522913,1955833670233,1955833670233,152988161666,0,7765655590866,75769004791,16517069989,5994494000,1799057210000,1799057210000,3948140919748,34805201060,872457620790,40248121256,1976109441443,VPL,1168080000000,0,20112447361,,0,0,12501163554,,0,0,0,,0.36887503679989,665085636564,119510139198,0.401171318284282,462170574471,665085636564,-377468899,664708167665,-403423826948,261284340717,-556950518436,-55184785434,-57346455581,53973155737,149859286493,-10415854727,139443431766,165759776967,-13441084976,-2609698013,149708993978,119510139198,VPL,-526509963571,0,-27656810536,30198854780,-240101144499,-587778065475,1745024315,391308775580,-101887212280,283289862639,-776860063493,0,355270964371,13282607592,10335669707,0,23618277299,VPL,165759776967,70907000229,57986610,3930637242,0,-559404106643,526509963571,207761257976,-15750794917,-4905374973,34228699777,26900980255,-479881663336,-4869734281,4415485000,-8000000000,-481504680000,1235766733300,-666425000000,5000000000,917059620000,,-68218454775,,0.494,0.502,0.18,0.318,661,0.314,0.027
HSX,Travel and Leisure,VPL,2009,2428063239099,10335669707,114385313410,11611695016,769083827666,4757650882577,1946189179490,2730334396390,60211459972,7185714121676,5702941243469,1219714106616,4483227136853,1184351315305,1184351315305,181506210144,0,7185714121676,6436544266,11611695016,4994494000,1000000000000,1000000000000,4478651005195,22496839445,832123608864,59297444565,1982293224000,VPL,1522646733300,0,20915846725,,0,0,722545827491,,0,0,0,,0.0309671299722203,485862930278,85293024228,0.165290989997168,213271427061,485862930278,-384884941,485478045337,-293312792091,192165253246,-336864206949,-27651210269,-39758025140,1163237949,28270776150,-3530823307,24739952843,73312265136,-2592556731,-332640211,70387068194,85293024228,VPL,-319882528958,0,47409074344,-14905956034,6645974153,-256218486946,1376602593,139239444926,-3725161759435,4050238131507,-524749175914,0,3654738955593,-63776829689,74112499396,0,10335669707,VPL,73312265136,68735102226,245382788,5116527922,0,-258403522968,319882528958,208888284062,9352820262,466032342,-242506717,-20061061569,-188456908741,-3517300785,698403429,-481788130,-3615176633300,504776272292,-584158959000,85000000000,129250000000,,0,,0.33,0.395,0.18,0.425,662,-0.164,0.006
HSX,Travel and Leisure,VPL,2008,1009662138872,74112499396,87086709049,12077727358,171636930777,2192573919503,1960360882325,165434870446,45298263013,3202236058375,1977175014391,438884912942,1538290101449,1100983525048,1101430607316,101430607316,-447082268,3202236058375,16564445903,12077727358,0,1000000000000,1000000000000,1533211666544,21098046719,251355322200,43410547392,140245945440,VPL,664748272292,0,21479903719,,0,0,134662854742,,0,0,0,,0.183751016307568,471269079443,73194614015,-0.118563335236369,153648236541,471269079443,-618001872,470651077571,-322120341198,148530736373,-158340356468,-42505367208,-36470699034,64862550204,3529352045,-415221849,3114130196,67072918906,-131391141,282697091,67224224856,73194614015,VPL,-140134363188,0,-903761494,-5970389159,52091644823,-766792938486,75297965,42462831050,-1335322096846,1646445147471,-536452954906,0,1239862192565,-43368259458,117480758854,0,74112499396,VPL,67072918906,63893024435,0,8214004848,0,-148278347165,140134363188,131035964212,14805037316,-956721552,8538943398,-17664222749,-78510695679,-946937270,29071615,-4238794468,-864000000000,228188105625,-57255393000,82000000000,129870000000,,0,,-0.681,0.18,0.623,0.197,661,-1.011,-0.016
HSX,Travel and Leisure,VPL,2007,284502671213,117262120771,63519052265,11121005806,24664114454,1485417242367,1318769570358,81686989440,62715064226,1769919913580,742831985352,181745282338,561086703014,1027087928228,1027788908228,27788908228,-700980000,1769919913580,42925719984,11121005806,0,1000000000000,1000000000000,559924878913,9605723885,81667895571,62462401046,81636989440,VPL,67936377917,0,22245618343,,0,0,2218507993,,0,0,0,,1.95256994570523,398115036820,83040128623,29.583787125035,82329335010,398115036820,-736074104,397378962716,-262816512660,134562450056,-41252137771,-26710020927,-52155808393,96773817975,5725666597,-9053676134,-3328009537,93445808438,-10405679815,0,83040128623,83040128623,VPL,-38074281655,0,0,0,-22712274204,-434759116112,100451428571,1367550807,-373063504091,762453294913,-438472788930,0,497168125983,101392347688,15869773083,0,117262120771,VPL,93345808438,42136660766,0,-55839914,0,-110079037768,38074281655,63421873177,-11104377793,-895568507,-890375130,-24536511445,-38073421371,-10405679815,572766680,-800980000,-130500000000,62563622083,-106686989440,134500000000,173187620000,,0,,0.416,0.463,0.18,0.357,829,1.097,0.254
HSX,Travel and Leisure,VPL,2006,161420642041,15869773083,125551763296,10225437299,9773668363,977266678718,932188125937,6900000000,38178552781,1138687320759,823738541154,697752904512,125985636642,314948779605,314948779605,-55051220395,0,1138687320759,102004782717,10225437299,0,370000000000,370000000000,125787251642,4453746486,614480856773,37925889601,6900000000,VPL,0,0,0,,0,0,2374179631,,0,0,0,,0.340283645129025,134836784273,2715168278,1.15960892898356,1528657929,134836784273,-1116890380,133719893893,-97172774931,36547118962,-7545027589,-3774820278,-23657016559,3098912465,3567954833,-3951699020,-383744187,2715168278,0,0,2715168278,2715168278,VPL,-5285978796,0,0,0,-8520209580,-561514305847,52380952,498770095,-570363154800,529163230558,-40101406124,0,569061824434,-9821539946,25691313029,0,15869773083,VPL,2715168278,16089842079,0,1553345575,-3231464166,5285978796,0,22412870562,-13812578992,-4948427003,14837099230,-21658916401,-5285978796,0,198385000,-262663180,-5500000000,0,-3900000000,0,80000000000,,0,,-0.1,0.18,0.248,0.572,757,-0.516,0.055
HSX,Travel and Leisure,VPL,2005,99494315819,25691313029,66356785776,5277010296,2169206718,423417510625,404150537425,3000000000,16266973200,522911826444,290678215117,220760064451,69918150666,232233611327,232233611327,0,0,522911826444,54188202852,5277010296,0,290000000000,290000000000,69918150666,405336517,179734787740,16266973200,3000000000,VPL,0,0,0,,0,0,765701913,,0,0,0,,0,100603170652,-17011380850,0,244040605,100603170652,-519027246,100084143406,-85504018466,14580124940,-6512366989,-4235785508,-21568075868,-17492062820,719396458,-238714488,480681970,-17011380850,0,0,-17011380850,-17011380850,VPL,-5665071284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0.93,0.766,0.174,0.06,667,1.03,-0.109
UPCOM,Communication,VPR,2024,9730868986,6516840041,2574186974,33157271,557859700,123516268739,437420611,41705076000,1796699332,133247137725,11395161989,7984589496,3410572493,121851975736,121851975736,71200544630,,133247137725,516188174,33157271,,50335390000,50335390000,0,0,0,1501324889,44425021626,VPR,48825000,,72155152121,,,0,,,,2706177600,2706177600,,-0.482726994161322,40749972086,10445264928,-0.650011323025975,502300122,40749972086,0,40749972086,-22214979689,18534992397,-2001150570,-697191937,-3976911947,12362038065,734233598,-240318607,493914991,12855953056,-2410688128,0,10445264928,10445264928,VPR,0,,,,28211287829,-3942408661,0,487825572,-32925250730,0,0,-4966954450,-4966954450,-9680917351,16197757392,,6516840041,VPR,12855953056,3788665521,2262772753,,,-487825572,0,18419565758,18205971686,-24522149,-2006581884,-1109105739,0,-5677931343,72000000,-210150000,0,0,-29470667641,,,,,,0.037,0.204,0.18,0.616,490,0,0
UPCOM,Communication,VPR,2023,52791704048,16197757392,21055121862,8635122,704454022,80253721608,553265491,0,540999271,133045425656,16605175848,12712895638,3892280210,116440249808,116440249808,65788818702,,133045425656,2511546512,8635122,,50335390000,50335390000,0,6492675,0,245624828,0,VPR,14825735650,,74250065637,,,0,,,,2675151360,2675151360,,0.920078565122306,78778462487,29844579597,3.51962585720278,1581531232,78778462487,0,78778462487,-37763392985,41015069502,233268587,-158880000,-2878240335,39792748986,184150429,-2496337297,-2312186868,37480562118,-5597566950,-2038415571,29844579597,29844579597,VPR,-1800314663,,,,1225674361,0,32390214265,595829444,32986043709,0,-26000000000,-4500821000,-30500821000,3710897070,12486860322,,16197757392,VPR,37480562118,4428263785,-2121447830,,,-22154821398,1800314663,19432871338,-3723712995,60246537,-2011443540,343563118,-1800314663,-5271836524,67500000,-170000000,0,0,0,,,,,,-0.031,0.18,0.2,0.62,491,-0.068,0.002
UPCOM,Communication,VPR,2022,34048959973,12486860322,13646303842,9660569,843825240,100036781919,4774145235,0,2783606742,134085741892,42909366990,20022210559,22887156431,91176374902,91176374902,45100483796,,134085741892,2236576425,68881659,,45759850000,45759850000,17600000000,6593039,8400000000,449816728,0,VPR,7062310000,,90311352694,,,0,,,,1337575680,1337575680,,0.0341502780271545,41028770342,6603329687,-0.590476375782853,21730339330,41028770342,-7030000,41021740342,-24609691355,16412048987,-26320952007,-178480000,-2833404950,8809551360,117078272,-536043596,-418965324,8390586036,-4112761431,2325505082,6603329687,6603329687,VPR,-22243094522,,,,210721732576,-598061750,0,21535599313,20937537563,14970000000,-237470000000,0,-222500000000,9159270139,3327590183,,12486860322,VPR,8390586036,4810308264,3166326444,,,-21583265980,22243094522,17027049286,228518950349,351388429,2940762,-185143344,-22734930138,-2362590543,69000000,-84000000,0,0,0,,,,,,0.133,0.268,0.18,0.552,509,0.164,0.038
UPCOM,Communication,VPR,2021,246774455143,3327590183,242117587524,333753217,620524219,101961681028,5512078671,0,496259337,348736136171,263921224701,20455112287,243466112414,84814911470,84814911470,38739020364,,348736136171,915521105,420270088,,45759850000,45759850000,241121333333,6303581,6500000000,487974405,0,VPR,375000000,,94383727522,,,0,,,,1337575680,1337575680,,-0.430726675921382,39673895771,16124416997,1.63787513262282,10232265686,39673895771,0,39673895771,-24609418810,15064476961,-3464464003,-208469127,-3230666548,18393142969,621923565,-98639098,523284467,18916427436,-2792010439,0,16124416997,16124416997,VPR,-3425129109,,,,-205807050714,-4575727266,0,226995722,-4348731544,216000000000,-9000000000,0,207000000000,-3155782258,6483372441,,3327590183,VPR,18916427436,4561651976,-9848936,,,-226995722,3425129109,26666363863,-230165906271,1122352802,-4110879032,157947314,-2949409493,-1574386897,70867000,-39000000,0,0,0,,,,,,-0.175,0.18,0.294,0.526,503,-0.308,0.013
UPCOM,Communication,VPR,2020,25532946804,6483372441,11040567290,1456106019,1162901054,102464441244,1425628553,0,913807216,127997388048,59306893575,21278418315,38028475260,68690494473,68690494473,22614603367,,127997388048,2126655458,1542622890,,45759850000,45759850000,32500000000,6598580,9000000000,905522284,0,VPR,5390000000,,98456102350,,,0,,,,1337575680,1337575680,,0.146700130879907,69692174379,6112653627,0.900138173145249,179948822,69692174379,0,69692174379,-54994738681,14697435698,-4385205734,-797834501,-3561732725,6132611560,1081459002,-58980225,1022478777,7155090337,-1042436710,0,6112653627,6112653627,VPR,-4382746882,,,,24442843411,-11465649830,3999090909,163698822,-7302860099,14012865525,-28834002200,-4132500,-14825269175,2314714137,4168658304,,6483372441,VPR,7155090337,4794763953,11474660,,,-544659486,4382746882,15799416346,8693471467,7883230855,-4460433390,2211312543,-4424171540,-1259982870,0,0,0,0,0,,,,,,-0.123,0.18,0.261,0.559,507,0.052,0.012
UPCOM,Communication,VPR,2019,41755334241,4168658304,17714561966,9339336874,5142777097,110909128973,5579347704,0,1377573137,152664463214,90086622368,43471147668,46615474700,62577840846,62577840846,20661799740,,152664463214,1740004474,9425853745,,41600000000,41600000000,40500000000,1154976535,15821136675,1369288205,0,VPR,5390000000,,95077346629,,,0,,,,891717120,891717120,,0.0778885880665284,60776285362,3216952174,0.383456167338643,306208112,60776285362,0,60776285362,-49470428915,11305856447,-1713342354,-1649889759,-4240195625,4008636821,364777827,-239743835,125033992,4133670813,-788492662,-128225977,3216952174,3216952174,VPR,-1706711018,,,,21291652242,-58919102479,0,460599572,-57923570457,58394246104,-34383155180,-1710000,24009380924,-12622537291,16791195595,,4168658304,VPR,4133670813,2911154897,363790328,,,-306208112,1706711018,8809118944,6665912282,2958817615,6200950676,-1175732026,-1665286360,-502128889,0,0,0,534932450,0,,,,,,0.085,0.236,0.18,0.584,512,0.208,0.011
UPCOM,Communication,VPR,2018,58010182928,16791195595,21795691476,12298154489,1735141368,50251296645,6279929383,0,693266422,108261479573,48900590901,29699203536,19201387365,59360888672,59360888672,17444847566,,108261479573,9484869563,12384671360,,41600000000,41600000000,18557083365,28999077,13752962386,556755513,0,VPR,5390000000,,14654047665,,,1000000000,,,,0,0,,0.18604026025581,56384570757,2325301119,-0.108882670055628,1607667271,56384570757,-1590000,56382980757,-48442689222,7940291535,-422808321,-2126990910,-4064239920,2933919655,92407870,-90781886,1625984,2935545639,-610244520,0,2325301119,2325301119,VPR,-402209185,,,,-2420939099,-31942551954,0,972443487,-26820108467,40968773809,-10727142588,-503133000,29738498221,497450655,16293744940,,16791195595,VPR,2935545639,1878802074,226688564,,,-1014137271,402209185,4429108191,-5119203100,-6988394974,6617423709,-306757171,-402209185,-630906569,0,-20000000,0,4150000000,0,,,,,,0.25,0.358,0.18,0.462,664,0.165,0.309
UPCOM,Communication,VPR,2017,40499836026,16293744940,9225793564,5259500429,180797093,28903506122,6950917889,0,534847879,69403342148,12367754595,12161954595,205800000,57035587553,57035587553,24719546447,,69403342148,283882216,5396276386,,32000000000,32000000000,0,8822294,2068414530,398336970,0,VPR,9540000000,,15137415369,,,1000000000,,,,0,0,,-0.458876944116866,47540182780,2609421948,-0.887734891361088,1575131260,47540182780,-2160000,47538022780,-39591479790,7946542990,-204185765,-2012991975,-3622114923,3682381587,146626939,-404934499,-258307560,3424074027,-813201079,-1451000,2609421948,2609421948,VPR,-194505577,,,,-8039311919,-4201342017,5000000,1861827771,22715485754,11182070770,-10646062220,0,536008550,15212182385,1081562555,,16293744940,VPR,3424074027,2305657267,134482448,,,-1580131260,194505577,4478588059,-498574441,4680384252,-11016381695,619522677,-194505577,-6061345194,0,-32000000,29850000000,-4800000000,0,,,,,,-0.756,0.18,0.677,0.143,628,-1.006,0.119
UPCOM,Communication,VPR,2016,54743590174,1081562555,8007379900,9939884681,139763038,27810847286,8609876616,0,1154673793,82554437460,27323271856,25372847856,1950424000,55231165604,55231165604,22915124498,,82554437460,287207269,10076660638,,32000000000,32000000000,0,41958900,1532405980,1016711884,0,VPR,35575000000,,15929130757,,,0,,,,183200000,183200000,,1.69847926126991,87854661270,23243392178,6.21147431251874,754555466,87854661270,0,87854661270,-53689457031,34165204239,-185509657,-2007010851,-3508447438,29218791759,165234724,-260745036,-95510312,29123281447,-5971851178,91961909,23243392178,23243392178,VPR,-185509657,,,,-301062427,-8121590642,28478318182,580768281,-1062504179,13912871226,-12380465246,-273069100,1259336880,-104229726,1185792281,,1081562555,VPR,29123281447,1931068054,0,,,-27628338696,185509657,3611520462,-2188812964,-6466480012,11500310283,-733208284,-185509657,-446082255,0,-392800000,-30200000000,8200000000,0,,,,,,0.767,0.686,0.18,0.134,509,1.523,-0.154
UPCOM,Communication,VPR,2015,19110286805,1185792281,5039513622,3473404669,836576233,22308142391,2212212175,0,261212831,41418429196,8115655770,6356831770,1758824000,33302773426,33302773426,986732320,,41418429196,186652171,3610180626,,32000000000,32000000000,0,15871250,0,215212831,0,VPR,8575000000,,18235639553,,,0,,,,163200000,163200000,,0.385526018463536,32557100783,3223112386,-0.12111881348517,452750724,32557100783,-5460000,32551640783,-24599082598,7952558185,-950000,-1568965011,-2866867490,3968526408,169168835,-119525894,49642941,4018169349,-61056963,-734000000,3223112386,3223112386,VPR,0,,,,4193392571,-517762202,0,302930496,-4864831706,0,0,-6455250,-6455250,-677894385,1863686666,,1185792281,VPR,4018169349,1374461948,65299284,,,-450602725,0,5007327856,-1551311940,-728050134,1550644747,147417542,0,0,0,-242635500,-10200000000,5550000000,0,,,,,,0.313,0.391,0.18,0.429,512,-0.454,-0.147
UPCOM,Communication,VPR,2014,12630647381,1863686666,3809407636,2745354535,277198544,24130274225,2451200220,0,1226844919,36760921606,6319970339,4856946339,1463024000,30440951267,30440951267,-1875089839,,36760921606,328667551,2882130492,,32000000000,32000000000,0,304461250,0,446844919,0,VPR,3935000000,,18750058966,,,0,,,,163000000,163000000,,0,23498007507,3667290227,0,231748668,23498007507,0,23498007507,-17466472379,6031535128,0,-751062726,-2137881487,3374339583,179372388,-26421744,152950644,3527290227,0,140000000,3667290227,3667290227,VPR,0,,,,4352918796,-1546363691,0,155046603,-2441317088,0,0,-1600000000,-1600000000,311601708,1552084958,,1863686666,VPR,3527290227,1291357432,52998417,,,-222636282,0,4649009794,-290069062,-1382097342,1108722474,54411932,0,0,466060000,-253119000,-3350000000,2300000000,0,,,,,,0.535,0.531,0.18,0.289,511,0.222,-0.07
